Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI,Keq
WP_000301651.1,1.1.1.1,Escherichia coli,R532,Alcohol dehydrogenase,R00624,MRL,C00003; C01612,C00004; C00080; C01450,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C01450: 0.236646544; Km_C00003: 0.100172691; Km_C01612: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 1
WP_000301651.1,1.1.1.1,Escherichia coli,R533,Alcohol dehydrogenase,R08310,MRL,C00003; C16595,C00004; C00080; C16596,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C16596: 0.236646544; Km_C00003: 0.100172691; Km_C16595: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 306459914.49596673
WP_000301651.1,1.1.1.1,Escherichia coli,R534,Alcohol dehydrogenase,R07105,MRL,C00004; C00080; C06899,C00001; C00003; C07490,Km_C00001: 0.799757719; Km_C00003: 0.100172691; Km_C07490: 0.422074109; Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C06899: 0.325467169,Kcat_F: 16.374714708; Kcat_R: 9.602475729666667,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 1
WP_000781063.1,4.2.3.1,Escherichia coli,R549,Threonine synthase,R01466,MRL,C00001; C01102,C00009; C00188,Km_C00009: 1.868194342; Km_C00188: 0.748228312; Km_C00001: 1.819163442; Km_C01102: 0.5,Kcat_F: 4.527957945; Kcat_R: 0.25441560550000003,C06055;C00001;C06056;C01102;C00188;C00009,C00001_KI: 1.819163442;C06055_KI: 0.401372015;C01102_KI: 0.503023028;C00009_KI: 1.868194342;C06056_KI: 1.288261533;C00188_KI: 0.748228312,Keq: 140797.94772540135
WP_000781063.1,4.2.3.1,Escherichia coli,R550,Threonine synthase,R05086,MRL,C00001; C06055,C00009; C06056,Km_C00009: 1.868194342; Km_C06056: 1.288261533; Km_C00001: 1.819163442; Km_C06055: 0.401372015,Kcat_F: 3.583730685; Kcat_R: 0.9565692975000001,C06055;C00001;C06056;C01102;C00188;C00009,C00001_KI: 1.819163442;C06055_KI: 0.401372015;C01102_KI: 0.503023028;C00009_KI: 1.868194342;C06056_KI: 1.288261533;C00188_KI: 0.748228312,Keq: 394.0986821009111
WP_001319167.1,3.2.1.86,Escherichia coli,R554,6-phospho-beta-glucosidase,R00839,MRL,C00001; C04534,C00031; C00092,Km_C00031: 11.69155884; Km_C00092: 2.152008057; Km_C00001: 4.800985813; Km_C04534: 1.367322803,Kcat_F: 2.239574308; Kcat_R: 2.5617307365,C00530;C04534;C02323;C01172;C00001;C00092;C00031;C06188;C06187,C04534_KI: 1.367322803;C06187_KI: 0.264245123;C00530_KI: 0.123504587;C00031_KI: 11.69155884;C00001_KI: 4.800985813;C02323_KI: 0.160274401;C00092_KI: 2.152008057;C01172_KI: 2.152008057;C06188_KI: 0.247454509,Keq: 3807.2513172268464
WP_001319167.1,3.2.1.86,Escherichia coli,R555,6-phospho-beta-glucosidase,R05133,MRL,C00001; C06187,C00530; C01172,Km_C00530: 0.123504587; Km_C01172: 2.152008057; Km_C00001: 4.800985813; Km_C06187: 0.18,Kcat_F: 1.5830939615; Kcat_R: 1.3236567365,C00530;C04534;C02323;C01172;C00001;C00092;C00031;C06188;C06187,C04534_KI: 1.367322803;C06187_KI: 0.264245123;C00530_KI: 0.123504587;C00031_KI: 11.69155884;C00001_KI: 4.800985813;C02323_KI: 0.160274401;C00092_KI: 2.152008057;C01172_KI: 2.152008057;C06188_KI: 0.247454509,Keq: 2.0772729905892712e-05
WP_001319167.1,3.2.1.86,Escherichia coli,R556,6-phospho-beta-glucosidase,R05134,MRL,C00001; C06188,C01172; C02323,Km_C01172: 2.152008057; Km_C02323: 0.160274401; Km_C00001: 4.800985813; Km_C06188: 0.475,Kcat_F: 1.839386164; Kcat_R: 1.896192993,C00530;C04534;C02323;C01172;C00001;C00092;C00031;C06188;C06187,C04534_KI: 1.367322803;C06187_KI: 0.264245123;C00530_KI: 0.123504587;C00031_KI: 11.69155884;C00001_KI: 4.800985813;C02323_KI: 0.160274401;C00092_KI: 2.152008057;C01172_KI: 2.152008057;C06188_KI: 0.247454509,Keq: 2.1351360226543543e-05
WP_001295412.1,4.1.2.4,Escherichia coli,R568,Deoxyribose-phosphate aldolase,R01066,MRL,C00673,C00084; C00118,Km_C00084: 1.7; Km_C00118: 0.358228832; Km_C00673: 43.57866666666666,Kcat_F: 41.5; Kcat_R: 0.090132475,C00673;C00084;C00118,C00084_KI: 1.985678434;C00673_KI: 0.60923934;C00118_KI: 0.358228832,Keq: 0.0002799411494272012
WP_001043882.1,1.8.4.14,Escherichia coli,R569,L-methionine (r)-s-oxide reductase,R07608,MRL,C00001; C00073; C00343,C00342; C15998,Km_C00342: 0.0098; Km_C15998: 3.9; Km_C00001: 1.826364756; Km_C00073: 1.166482568; Km_C00343: 1.725661831,Kcat_F: 4.9679826045; Kcat_R: 6.9,C00343;C00342;C00001;C15998;C00073;C02989,C00001_KI: 1.826364756;C02989_KI: 1.181917906;C00343_KI: 1.39158841;C15998_KI: 1.39158841;C00073_KI: 1.166482568;C00342_KI: 1.39158841,Keq: 1
WP_001043882.1,1.8.4.14,Escherichia coli,R570,L-methionine (r)-s-oxide reductase,R02025,MRL,C00001; C00073; C00343,C00342; C02989,Km_C00342: 0.0098; Km_C02989: 1.181917906; Km_C00001: 1.826364756; Km_C00073: 1.166482568; Km_C00343: 1.0461413075000001,Kcat_F: 4.9679826045; Kcat_R: 5.827139264,C00343;C00342;C00001;C15998;C00073;C02989,C00001_KI: 1.826364756;C02989_KI: 1.181917906;C00343_KI: 1.39158841;C15998_KI: 1.39158841;C00073_KI: 1.166482568;C00342_KI: 1.39158841,Keq: 1
WP_000486988.1,2.6.1.57,Escherichia coli,R575,Aromatic-amino-acid transaminase,R03120,MRL,C00026; C01021,C00025; C00972,Km_C00025: 2.838407993; Km_C00972: 2.0125373298333336; Km_C00026: 1.1866666666666668; Km_C01021: 2.0125373298333336,Kcat_F: 278.0; Kcat_R: 198.3282379,C00025;C00972;C01179;C00082;C00826;C00166;C01180;C00079;C00026;C00036;C01021;C00254;C00049;C00073,C01180_KI: 1.284476519;C00073_KI: 1.71113801;C00036_KI: 0.433308303;C00972_KI: 0.9302305559166667;C00049_KI: 2.391444206;C00254_KI: 0.201490313;C01021_KI: 0.9302305559166667;C01179_KI: 0.110603712;C00079_KI: 0.317666709;C00166_KI: 0.129698142;C00026_KI: 1.154019117;C00025_KI: 2.838407993;C00082_KI: 0.2436997;C00826_KI: 0.346813947,Keq: 1
WP_000486988.1,2.6.1.57,Escherichia coli,R576,Aromatic-amino-acid transaminase,R00694,MRL,C00026; C00079,C00025; C00166,Km_C00025: 2.838407993; Km_C00166: 0.129698142; Km_C00026: 1.1866666666666668; Km_C00079: 0.317666709,Kcat_F: 279.80308125; Kcat_R: 403.71828695,C00025;C00972;C01179;C00082;C00826;C00166;C01180;C00079;C00026;C00036;C01021;C00254;C00049;C00073,C01180_KI: 1.284476519;C00073_KI: 1.71113801;C00036_KI: 0.433308303;C00972_KI: 0.9302305559166667;C00049_KI: 2.391444206;C00254_KI: 0.201490313;C01021_KI: 0.9302305559166667;C01179_KI: 0.110603712;C00079_KI: 0.317666709;C00166_KI: 0.129698142;C00026_KI: 1.154019117;C00025_KI: 2.838407993;C00082_KI: 0.2436997;C00826_KI: 0.346813947,Keq: 1.0313054879088486
WP_000486988.1,2.6.1.57,Escherichia coli,R577,Aromatic-amino-acid transaminase,R00734,MRL,C00026; C00082,C00025; C01179,Km_C00025: 2.838407993; Km_C01179: 0.032; Km_C00026: 1.1866666666666668; Km_C00082: 0.2436997,Kcat_F: 288.0446394; Kcat_R: 403.98978925,C00025;C00972;C01179;C00082;C00826;C00166;C01180;C00079;C00026;C00036;C01021;C00254;C00049;C00073,C01180_KI: 1.284476519;C00073_KI: 1.71113801;C00036_KI: 0.433308303;C00972_KI: 0.9302305559166667;C00049_KI: 2.391444206;C00254_KI: 0.201490313;C01021_KI: 0.9302305559166667;C01179_KI: 0.110603712;C00079_KI: 0.317666709;C00166_KI: 0.129698142;C00026_KI: 1.154019117;C00025_KI: 2.838407993;C00082_KI: 0.2436997;C00826_KI: 0.346813947,Keq: 0.8591956102112979
WP_000486988.1,2.6.1.57,Escherichia coli,R578,Aromatic-amino-acid transaminase,R01731,MRL,C00036; C00826,C00049; C00254,Km_C00049: 2.391444206; Km_C00254: 0.201490313; Km_C00036: 3.465; Km_C00826: 0.346813947,Kcat_F: 402.80647095; Kcat_R: 337.96564494999996,C00025;C00972;C01179;C00082;C00826;C00166;C01180;C00079;C00026;C00036;C01021;C00254;C00049;C00073,C01180_KI: 1.284476519;C00073_KI: 1.71113801;C00036_KI: 0.433308303;C00972_KI: 0.9302305559166667;C00049_KI: 2.391444206;C00254_KI: 0.201490313;C01021_KI: 0.9302305559166667;C01179_KI: 0.110603712;C00079_KI: 0.317666709;C00166_KI: 0.129698142;C00026_KI: 1.154019117;C00025_KI: 2.838407993;C00082_KI: 0.2436997;C00826_KI: 0.346813947,Keq: 148.3626546810199
WP_000486988.1,2.6.1.57,Escherichia coli,R579,Aromatic-amino-acid transaminase,R07396,MRL,C00025; C01180,C00026; C00073,Km_C00026: 1.1866666666666668; Km_C00073: 1.71113801; Km_C00025: 2.838407993; Km_C01180: 1.284476519,Kcat_F: 802.60637595; Kcat_R: 329.48971535,C00025;C00972;C01179;C00082;C00826;C00166;C01180;C00079;C00026;C00036;C01021;C00254;C00049;C00073,C01180_KI: 1.284476519;C00073_KI: 1.71113801;C00036_KI: 0.433308303;C00972_KI: 0.9302305559166667;C00049_KI: 2.391444206;C00254_KI: 0.201490313;C01021_KI: 0.9302305559166667;C01179_KI: 0.110603712;C00079_KI: 0.317666709;C00166_KI: 0.129698142;C00026_KI: 1.154019117;C00025_KI: 2.838407993;C00082_KI: 0.2436997;C00826_KI: 0.346813947,Keq: 0.01503060856645103
WP_000042632.1,2.8.1.8,Escherichia coli,R580,Lipoyl synthase,R07767,MRL,C00019; C16236; C17023,C00073; C05198; C16237,Km_C00073: 0.423570335; Km_C05198: 0.014558306; Km_C16237: 0.009078398; Km_C00019: 0.010436235; Km_C16236: 0.014390675; Km_C17023: 0.09440678980000002,Kcat_F: 3.7484935925; Kcat_R: 5.799854642,C00019;C16236;C17023;C05198;C16239;C00073;C05752;C16237,C00073_KI: 0.423570335;C16236_KI: 0.014390675;C00019_KI: 0.010436235;C16239_KI: 0.007942635;C05752_KI: 0.07999609733333334;C05198_KI: 0.014558306;C16237_KI: 0.009078398;C17023_KI: 0.07999609733333334,Keq: 1
WP_000042632.1,2.8.1.8,Escherichia coli,R581,Lipoyl synthase,R07768,MRL,C00019; C05752; C17023,C00073; C05198; C16239,Km_C00073: 0.423570335; Km_C05198: 0.014558306; Km_C16239: 0.007942635; Km_C00019: 0.010436235; Km_C05752: 0.11412687775000001; Km_C17023: 0.11412687775000001,Kcat_F: 4.498503165; Kcat_R: 6.179436075,C00019;C16236;C17023;C05198;C16239;C00073;C05752;C16237,C00073_KI: 0.423570335;C16236_KI: 0.014390675;C00019_KI: 0.010436235;C16239_KI: 0.007942635;C05752_KI: 0.07999609733333334;C05198_KI: 0.014558306;C16237_KI: 0.009078398;C17023_KI: 0.07999609733333334,Keq: 1
WP_000842100.1,1.1.1.284,Escherichia coli,R595,S-(hydroxymethyl)glutathione dehydrogenase,R06983,MRL,C00003; C14180,C00004; C00080; C01031,Km_C00004: 0.030445978; Km_C00080: 1.122980118; Km_C01031: 0.091243312; Km_C00003: 0.050787397; Km_C14180: 0.094,Kcat_F: 92.401721085; Kcat_R: 54.59427182,C00006;C14180;C00003;C01031;C00004;C00005;C00080,C00004_KI: 0.030445978;C00006_KI: 0.045525763;C01031_KI: 0.091243312;C00003_KI: 0.050787397;C14180_KI: 0.22658403233333335;C00080_KI: 1.122980118;C00005_KI: 0.018521626,Keq: 477149.6215083401
WP_000842100.1,1.1.1.284,Escherichia coli,R596,S-(hydroxymethyl)glutathione dehydrogenase,R07140,MRL,C00006; C14180,C00005; C00080; C01031,Km_C00005: 0.018521626; Km_C00080: 1.122980118; Km_C01031: 0.091243312; Km_C00006: 0.045525763; Km_C14180: 0.094,Kcat_F: 93.198143625; Kcat_R: 54.522086945,C00006;C14180;C00003;C01031;C00004;C00005;C00080,C00004_KI: 0.030445978;C00006_KI: 0.045525763;C01031_KI: 0.091243312;C00003_KI: 0.050787397;C14180_KI: 0.22658403233333335;C00080_KI: 1.122980118;C00005_KI: 0.018521626,Keq: 476736.88311806857
WP_000621515.1,4.1.1.11,Escherichia coli,R598,Aspartate 1-decarboxylase,R00489,MRL,C00049,C00011; C00099,Km_C00011: 0.525109112; Km_C00099: 0.438555807; Km_C00049: 0.312898159,Kcat_F: 2.781946591; Kcat_R: 2.1181892785,C00049;C00099;C00011,C00049_KI: 0.312898159;C00099_KI: 0.438555807;C00011_KI: 0.525109112,Keq: 913.8662299094832
WP_000762229.1,1.1.1.28,Escherichia coli,R599,D-lactate dehydrogenase,R00704,MRL,C00003; C00256,C00004; C00022; C00080,Km_C00004: 0.08124999999999999; Km_C00022: 5.975; Km_C00080: 2.627151012; Km_C00003: 0.073235102; Km_C00256: 0.774313986,Kcat_F: 137.86074693; Kcat_R: 541.25,C00022;C00003;C00192;C02496;C01478;C00004;C19935;C00284;C00002;C00256;C11215;C01444;C00080,C00004_KI: 0.023764452;C00022_KI: 0.390749246;C00256_KI: 0.774313986;C11215_KI: 0.47078028508333336;C01478_KI: 0.46933794;C00284_KI: 0.065315142;C00080_KI: 2.627151012;C00192_KI: 0.538028598;C00002_KI: 0.039717551;C02496_KI: 0.076715402;C00003_KI: 0.073235102;C19935_KI: 0.074559651;C01444_KI: 0.496475339,Keq: 0.0002419607076574943
WP_001044366.1,3.1.3.10,Escherichia coli,R624,Glucose-1-phosphatase,R00304,MRL,C00001; C00103,C00009; C00031,Km_C00009: 0.974477589; Km_C00031: 1.199357629; Km_C00001: 0.972812712; Km_C00103: 0.445,Kcat_F: 61.0880376345; Kcat_R: 4.353411557,C00001;C00031;C00267;C00103;C00009,C00103_KI: 0.362336993;C00001_KI: 0.972812712;C00031_KI: 1.199357629;C00009_KI: 0.974477589;C00267_KI: 1.199357629,Keq: 815.2999922439243
WP_001044366.1,3.1.3.10,Escherichia coli,R625,Glucose-1-phosphatase,R00947,MRL,C00001; C00103,C00009; C00267,Km_C00009: 0.974477589; Km_C00267: 1.199357629; Km_C00001: 0.972812712; Km_C00103: 0.445,Kcat_F: 61.0880376345; Kcat_R: 4.353411557,C00001;C00031;C00267;C00103;C00009,C00103_KI: 0.362336993;C00001_KI: 0.972812712;C00031_KI: 1.199357629;C00009_KI: 0.974477589;C00267_KI: 1.199357629,Keq: 418.9606523023835
WP_001297933.1,4.2.3.5,Escherichia coli,R627,Chorismate synthase,R01714,MRL,C01269,C00009; C00251,Km_C00009: 0.245119825; Km_C00251: 0.008625814; Km_C01269: 0.00175,Kcat_F: 2.763376874; Kcat_R: 0.1566558805,C00251;C01269;C00009,C01269_KI: 0.013534298;C00251_KI: 0.008625814;C00009_KI: 0.245119825,Keq: 96861033.34091416
WP_000108921.1,2.6.1.9,Escherichia coli,R628,Histidinol-phosphate transaminase,R03243,MRL,C00026; C01100,C00025; C01267,Km_C00025: 1.053722501; Km_C01267: 0.106564127; Km_C00026: 0.318048954; Km_C01100: 0.326990217,Kcat_F: 3.382453021; Kcat_R: 2.3861176325,C00082;C00025;C01179;C01267;C00166;C00079;C00026;C01100,C00026_KI: 0.318048954;C00079_KI: 0.653463006;C00025_KI: 1.053722501;C00082_KI: 0.336378396;C00166_KI: 0.239793524;C01100_KI: 0.326990217;C01267_KI: 0.106564127;C01179_KI: 0.119904272,Keq: 35.32984543889063
WP_000108921.1,2.6.1.9,Escherichia coli,R629,Histidinol-phosphate transaminase,R00694,MRL,C00026; C00079,C00025; C00166,Km_C00025: 1.053722501; Km_C00166: 0.239793524; Km_C00026: 0.318048954; Km_C00079: 0.653463006,Kcat_F: 5.4322697175; Kcat_R: 5.72497962,C00082;C00025;C01179;C01267;C00166;C00079;C00026;C01100,C00026_KI: 0.318048954;C00079_KI: 0.653463006;C00025_KI: 1.053722501;C00082_KI: 0.336378396;C00166_KI: 0.239793524;C01100_KI: 0.326990217;C01267_KI: 0.106564127;C01179_KI: 0.119904272,Keq: 1.0313054879088486
WP_000108921.1,2.6.1.9,Escherichia coli,R630,Histidinol-phosphate transaminase,R00734,MRL,C00026; C00082,C00025; C01179,Km_C00025: 1.053722501; Km_C01179: 0.119904272; Km_C00026: 0.318048954; Km_C00082: 0.336378396,Kcat_F: 4.0446457925; Kcat_R: 3.8054766319999995,C00082;C00025;C01179;C01267;C00166;C00079;C00026;C01100,C00026_KI: 0.318048954;C00079_KI: 0.653463006;C00025_KI: 1.053722501;C00082_KI: 0.336378396;C00166_KI: 0.239793524;C01100_KI: 0.326990217;C01267_KI: 0.106564127;C01179_KI: 0.119904272,Keq: 0.8591956102112979
WP_000108330.1,2.7.1.12,Escherichia coli,R652,Gluconokinase,R01737,MRL,C00002; C00257,C00008; C00345,Km_C00008: 0.038519412; Km_C00345: 0.051884621; Km_C00002: 0.024752656; Km_C00257: 0.09133333333333334,Kcat_F: 0.9104030599999999; Kcat_R: 1.3169219065000002,C00002;C00257;C00345;C00008,C00345_KI: 0.051884621;C00002_KI: 0.024752656;C00008_KI: 0.038519412;C00257_KI: 0.187486991,Keq: 155.0758749150638
WP_000445249.1,2.5.1.19,Escherichia coli,R653,3-phosphoshikimate 1-carboxyvinyltransferase,R03460,MRL,C00074; C03175,C00009; C01269,Km_C00009: 0.856163681; Km_C01269: 0.011; Km_C00074: 103333342.9467; Km_C03175: 182000019.23828,Kcat_F: 14.0; Kcat_R: 0.0403616535,C01269;C00009;C00074;C03175,C00009_KI: 0.856163681;C01269_KI: 0.085801534;C03175_KI: 0.051672556;C00074_KI: 0.04457774,Keq: 773.4091826195146
WP_000805449.1,2.1.2.11,Escherichia coli,R656,3-methyl-2-oxobutanoate hydroxymethyltransferase,R01226,MRL,C00001; C00141; C00143,C00101; C00966,Km_C00101: 0.11870598; Km_C00966: 0.17; Km_C00001: 7.029721737; Km_C00141: 0.1; Km_C00143: 0.129827544,Kcat_F: 1.3476876563333333; Kcat_R: 0.9193097765,C00966;C00101;C00001;C00067;C00143;C00141,C00067_KI: 5.183048725;C00001_KI: 7.029721737;C00143_KI: 0.129827544;C00101_KI: 0.11870598;C00966_KI: 0.45431608;C00141_KI: 0.560629904,Keq: 0.07869929219481436
WP_000805449.1,2.1.2.11,Escherichia coli,R657,3-methyl-2-oxobutanoate hydroxymethyltransferase,R01216,MRL,C00966,C00067; C00141,Km_C00067: 5.183048725; Km_C00141: 0.1; Km_C00966: 0.17,Kcat_F: 0.723871125; Kcat_R: 0.9580998199999999,C00966;C00101;C00001;C00067;C00143;C00141,C00067_KI: 5.183048725;C00001_KI: 7.029721737;C00143_KI: 0.129827544;C00101_KI: 0.11870598;C00966_KI: 0.45431608;C00141_KI: 0.560629904,Keq: 0.00045306709258923845
WP_000110749.1,1.1.1.3,Escherichia coli,R679,Homoserine dehydrogenase,R01773,MRL,C00003; C00263,C00004; C00080; C00441,Km_C00004: 0.048666485; Km_C00080: 2.251846552; Km_C00441: 0.17; Km_C00003: 0.20376724; Km_C00263: 1.2,Kcat_F: 1.4805696075; Kcat_R: 3.6678800505,C00006;C00003;C00004;C00441;C00005;C00263;C00080,C00004_KI: 0.048666485;C00441_KI: 0.409314513;C00005_KI: 0.034738597;C00263_KI: 0.193017676;C00080_KI: 2.251846552;C00003_KI: 0.20376724;C00006_KI: 0.09298566,Keq: 0.00039168399757599103
WP_000110749.1,1.1.1.3,Escherichia coli,R680,Homoserine dehydrogenase,R01775,MRL,C00006; C00263,C00005; C00080; C00441,Km_C00005: 0.09; Km_C00080: 2.251846552; Km_C00441: 0.17; Km_C00006: 0.073; Km_C00263: 1.2,Kcat_F: 1.460817043; Kcat_R: 3.6726437855,C00006;C00003;C00004;C00441;C00005;C00263;C00080,C00004_KI: 0.048666485;C00441_KI: 0.409314513;C00005_KI: 0.034738597;C00263_KI: 0.193017676;C00080_KI: 2.251846552;C00003_KI: 0.20376724;C00006_KI: 0.09298566,Keq: 0.000391345187661098
,1.1.1.42,Escherichia coli,R700,Isocitrate dehydrogenase (nadp+),R00267,MRL,C00006; C00311,C00005; C00011; C00026; C00080,Km_C00005: 0.000715; Km_C00011: 0.505214036; Km_C00026: 2.75; Km_C00080: 2.13827467; Km_C00006: 0.01485; Km_C00311: 0.074271195,Kcat_F: 45.913566013; Kcat_R: 7.140433394333333,C00006;C00311;C00026;C00011;C00005;C05379;C00080,C00005_KI: 0.032034442;C00311_KI: 0.074271195;C00006_KI: 0.04062869;C05379_KI: 0.069090471;C00011_KI: 0.505214036;C00026_KI: 0.182909817;C00080_KI: 2.13827467,Keq: 0.11281894315674511
,1.1.1.42,Escherichia coli,R701,Isocitrate dehydrogenase (nadp+),R00268,MRL,C05379,C00011; C00026,Km_C00011: 0.505214036; Km_C00026: 2.75; Km_C05379: 0.069090471,Kcat_F: 22.23114258; Kcat_R: 5.840927925,C00006;C00311;C00026;C00011;C00005;C05379;C00080,C00005_KI: 0.032034442;C00311_KI: 0.074271195;C00006_KI: 0.04062869;C05379_KI: 0.069090471;C00011_KI: 0.505214036;C00026_KI: 0.182909817;C00080_KI: 2.13827467,Keq: 63.94430239079518
,1.1.1.42,Escherichia coli,R702,Isocitrate dehydrogenase (nadp+),R01899,MRL,C00006; C00311,C00005; C00080; C05379,Km_C00005: 0.000715; Km_C00080: 2.13827467; Km_C05379: 0.069090471; Km_C00006: 0.01485; Km_C00311: 0.074271195,Kcat_F: 45.913566013; Kcat_R: 15.985293456499999,C00006;C00311;C00026;C00011;C00005;C05379;C00080,C00005_KI: 0.032034442;C00311_KI: 0.074271195;C00006_KI: 0.04062869;C05379_KI: 0.069090471;C00011_KI: 0.505214036;C00026_KI: 0.182909817;C00080_KI: 2.13827467,Keq: 0.0017643314406223848
