Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI
WP_001139613.1,3.5.4.16,Escherichia coli,R592,Gtp cyclohydrolase i,R04639,MRL,C00001; C04895,C06148,Km_C06148: 0.141518265; Km_C00001: 1.314337969; Km_C04895: 0.103207149,Kcat_F: 3.3621230875; Kcat_R: 36.34457516,C00044;C05922;C04895;C00001;C06148;C05923;C00058,C06148_KI: 0.141518265;C05922_KI: 0.155562088;C04895_KI: 0.103207149;C00058_KI: 2.090657711;C00001_KI: 1.314337969;C05923_KI: 0.115295619;C00044_KI: 0.201622397
WP_001139613.1,3.5.4.16,Escherichia coli,R593,Gtp cyclohydrolase i,R05046,MRL,C00001; C05922,C00058; C05923,Km_C00058: 2.090657711; Km_C05923: 0.115295619; Km_C00001: 1.314337969; Km_C05922: 0.155562088,Kcat_F: 14.4734174275; Kcat_R: 22.86166489,C00044;C05922;C04895;C00001;C06148;C05923;C00058,C06148_KI: 0.141518265;C05922_KI: 0.155562088;C04895_KI: 0.103207149;C00058_KI: 2.090657711;C00001_KI: 1.314337969;C05923_KI: 0.115295619;C00044_KI: 0.201622397
WP_001139613.1,3.5.4.16,Escherichia coli,R594,Gtp cyclohydrolase i,R05048,MRL,C05923,C06148,Km_C06148: 0.141518265; Km_C05923: 0.115295619,Kcat_F: 33.2690323; Kcat_R: 36.34457516,C00044;C05922;C04895;C00001;C06148;C05923;C00058,C06148_KI: 0.141518265;C05922_KI: 0.155562088;C04895_KI: 0.103207149;C00058_KI: 2.090657711;C00001_KI: 1.314337969;C05923_KI: 0.115295619;C00044_KI: 0.201622397
WP_000842100.1,1.1.1.284,Escherichia coli,R595,S-(hydroxymethyl)glutathione dehydrogenase,R06983,MRL,C00003; C14180,C00004; C00080; C01031,Km_C00004: 0.030445978; Km_C00080: 1.122980118; Km_C01031: 0.091243312; Km_C00003: 0.050787397; Km_C14180: 0.094,Kcat_F: 92.401721085; Kcat_R: 54.59427182,C01031;C00003;C14180;C00004;C00006;C00080;C00005,C00004_KI: 0.030445978;C00005_KI: 0.018521626;C01031_KI: 0.091243312;C14180_KI: 0.22658403233333335;C00003_KI: 0.050787397;C00080_KI: 1.122980118;C00006_KI: 0.045525763
WP_000842100.1,1.1.1.284,Escherichia coli,R596,S-(hydroxymethyl)glutathione dehydrogenase,R07140,MRL,C00006; C14180,C00005; C00080; C01031,Km_C00005: 0.018521626; Km_C00080: 1.122980118; Km_C01031: 0.091243312; Km_C00006: 0.045525763; Km_C14180: 0.094,Kcat_F: 93.198143625; Kcat_R: 54.522086945,C01031;C00003;C14180;C00004;C00006;C00080;C00005,C00004_KI: 0.030445978;C00005_KI: 0.018521626;C01031_KI: 0.091243312;C14180_KI: 0.22658403233333335;C00003_KI: 0.050787397;C00080_KI: 1.122980118;C00006_KI: 0.045525763
WP_000621515.1,4.1.1.11,Escherichia coli,R598,Aspartate 1-decarboxylase,R00489,MRL,C00049,C00011; C00099,Km_C00011: 0.525109112; Km_C00099: 0.438555807; Km_C00049: 0.312898159,Kcat_F: 2.781946591; Kcat_R: 2.1181892785,C00049;C00011;C00099,C00099_KI: 0.438555807;C00049_KI: 0.312898159;C00011_KI: 0.525109112
WP_000762229.1,1.1.1.28,Escherichia coli,R599,D-lactate dehydrogenase,R00704,MRL,C00003; C00256,C00004; C00022; C00080,Km_C00004: 0.08124999999999999; Km_C00022: 5.975; Km_C00080: 2.627151012; Km_C00003: 0.073235102; Km_C00256: 0.774313986,Kcat_F: 137.86074693; Kcat_R: 541.25,C00003;C01444;C00284;C11215;C00256;C19935;C00004;C00080;C02496;C00002;C00022;C01478;C00192,C02496_KI: 0.076715402;C00002_KI: 0.039717551;C11215_KI: 0.47078028508333336;C00192_KI: 0.538028598;C19935_KI: 0.074559651;C01478_KI: 0.46933794;C00256_KI: 0.774313986;C00022_KI: 0.390749246;C00080_KI: 2.627151012;C00004_KI: 0.023764452;C00284_KI: 0.065315142;C01444_KI: 0.496475339;C00003_KI: 0.073235102
WP_001247089.1,2.7.7.56,Escherichia coli,R600,Trna nucleotidyltransferase,R07285,MRL,C00009,C00066; C00454,Km_C00066: 1.240532398; Km_C00454: 1.240532398; Km_C00009: 1.240532398,Kcat_F: 0.260392996; Kcat_R: 36.94316617111479,C00009;C00454;C00066,C00454_KI: 1.240532398;C00066_KI: 1.240532398;C00009_KI: 1.240532398
WP_000105579.1,3.5.3.11,Escherichia coli,R602,Agmatinase,R01157,MRL,C00001; C00179,C00086; C00134,Km_C00086: 8.067173958; Km_C00134: 1.751440883; Km_C00001: 2.480346441; Km_C00179: 1.1,Kcat_F: 33.8639007215; Kcat_R: 1832.4476849750001,C00001;C00086;C00179;C00134,C00179_KI: 1.740367651;C00086_KI: 8.067173958;C00001_KI: 2.480346441;C00134_KI: 1.751440883
WP_001234777.1,3.5.4.13,Escherichia coli,R603,Dctp deaminase,R02325,MRL,C00001; C00458,C00014; C00460,Km_C00014: 1.225692034; Km_C00460: 0.036681134; Km_C00001: 0.953212798; Km_C00458: 0.013731435,Kcat_F: 1.447511955; Kcat_R: 8.271748223000001,C00014;C00460;C00063;C00001;C06059;C11824;C00458;C00075,C00075_KI: 0.117942363;C00458_KI: 0.013731435;C00001_KI: 0.953212798;C00063_KI: 0.041022114;C11824_KI: 0.007482641;C06059_KI: 0.34225207414285713;C00460_KI: 0.036681134;C00014_KI: 1.225692034
WP_001234777.1,3.5.4.13,Escherichia coli,R604,Dctp deaminase,R00568,MRL,C00001; C00063,C00014; C00075,Km_C00014: 1.225692034; Km_C00075: 0.117942363; Km_C00001: 0.953212798; Km_C00063: 0.041022114,Kcat_F: 2.1428582975; Kcat_R: 8.429879299000001,C00014;C00460;C00063;C00001;C06059;C11824;C00458;C00075,C00075_KI: 0.117942363;C00458_KI: 0.013731435;C00001_KI: 0.953212798;C00063_KI: 0.041022114;C11824_KI: 0.007482641;C06059_KI: 0.34225207414285713;C00460_KI: 0.036681134;C00014_KI: 1.225692034
WP_001234777.1,3.5.4.13,Escherichia coli,R605,Dctp deaminase,R06137,MRL,C00001; C06059,C00014; C11824,Km_C00014: 1.225692034; Km_C11824: 0.007482641; Km_C00001: 0.953212798; Km_C06059: 0.7287958243333333,Kcat_F: 1.65502391; Kcat_R: 9.871416936000001,C00014;C00460;C00063;C00001;C06059;C11824;C00458;C00075,C00075_KI: 0.117942363;C00458_KI: 0.013731435;C00001_KI: 0.953212798;C00063_KI: 0.041022114;C11824_KI: 0.007482641;C06059_KI: 0.34225207414285713;C00460_KI: 0.036681134;C00014_KI: 1.225692034
WP_000183060.1,2.7.7.9,Escherichia coli,R606,Utp-glucose-1-phosphate uridylyltransferase,R00289,MRL,C00075; C00103,C00013; C00029,Km_C00013: 0.133076772; Km_C00029: 0.145372346; Km_C00075: 0.064; Km_C00103: 0.01,Kcat_F: 10.343449746000001; Kcat_R: 7.096409382,C00029;C00013;C00103;C00075,C00013_KI: 0.133076772;C00075_KI: 0.123954028;C00103_KI: 0.125316933;C00029_KI: 0.145372346
WP_000187778.1,1.17.4.2,Escherichia coli,R607,Ribonucleoside-triphosphate reductase (thioredoxin),R04315,MRL,C00001; C00343; C04283,C00342; C03802,Km_C00342: 1.477914572; Km_C03802: 1.477914572; Km_C00001: 1.477914572; Km_C00343: 1.477914572; Km_C04283: 1.477914572,Kcat_F: 3.125644271; Kcat_R: 36.94316617111479,C00044;C00343;C03802;C00286;C04283;C00342;C00460;C00063;C00002;C00001;C00131;C00458;C00075,C00342_KI: 0.2354620024444444;C04283_KI: 0.2354620024444444;C00075_KI: 0.157546192;C00460_KI: 0.101273701;C00458_KI: 0.055023734;C00063_KI: 0.089707799;C00286_KI: 0.044696368;C00343_KI: 0.2354620024444444;C00001_KI: 1.477914572;C03802_KI: 0.2354620024444444;C00131_KI: 0.036800954;C00002_KI: 0.07914836;C00044_KI: 0.077046342
WP_000187778.1,1.17.4.2,Escherichia coli,R608,Ribonucleoside-triphosphate reductase (thioredoxin),R02014,MRL,C00001; C00131; C00343,C00002; C00342,Km_C00002: 0.07914836; Km_C00342: 0.5312879620000001; Km_C00001: 1.477914572; Km_C00131: 0.036800954; Km_C00343: 0.5312879620000001,Kcat_F: 5.938056921; Kcat_R: 13.13758241,C00044;C00343;C03802;C00286;C04283;C00342;C00460;C00063;C00002;C00001;C00131;C00458;C00075,C00342_KI: 0.2354620024444444;C04283_KI: 0.2354620024444444;C00075_KI: 0.157546192;C00460_KI: 0.101273701;C00458_KI: 0.055023734;C00063_KI: 0.089707799;C00286_KI: 0.044696368;C00343_KI: 0.2354620024444444;C00001_KI: 1.477914572;C03802_KI: 0.2354620024444444;C00131_KI: 0.036800954;C00002_KI: 0.07914836;C00044_KI: 0.077046342
WP_000187778.1,1.17.4.2,Escherichia coli,R609,Ribonucleoside-triphosphate reductase (thioredoxin),R02020,MRL,C00001; C00286; C00343,C00044; C00342,Km_C00044: 0.077046342; Km_C00342: 0.533219094; Km_C00001: 1.477914572; Km_C00286: 0.044696368; Km_C00343: 0.533219094,Kcat_F: 1.7903286585; Kcat_R: 5.57651084,C00044;C00343;C03802;C00286;C04283;C00342;C00460;C00063;C00002;C00001;C00131;C00458;C00075,C00342_KI: 0.2354620024444444;C04283_KI: 0.2354620024444444;C00075_KI: 0.157546192;C00460_KI: 0.101273701;C00458_KI: 0.055023734;C00063_KI: 0.089707799;C00286_KI: 0.044696368;C00343_KI: 0.2354620024444444;C00001_KI: 1.477914572;C03802_KI: 0.2354620024444444;C00131_KI: 0.036800954;C00002_KI: 0.07914836;C00044_KI: 0.077046342
WP_000187778.1,1.17.4.2,Escherichia coli,R610,Ribonucleoside-triphosphate reductase (thioredoxin),R02022,MRL,C00001; C00343; C00458,C00063; C00342,Km_C00063: 0.089707799; Km_C00342: 0.540882035; Km_C00001: 1.477914572; Km_C00343: 0.540882035; Km_C00458: 0.055023734,Kcat_F: 8.3143007005; Kcat_R: 16.73185626,C00044;C00343;C03802;C00286;C04283;C00342;C00460;C00063;C00002;C00001;C00131;C00458;C00075,C00342_KI: 0.2354620024444444;C04283_KI: 0.2354620024444444;C00075_KI: 0.157546192;C00460_KI: 0.101273701;C00458_KI: 0.055023734;C00063_KI: 0.089707799;C00286_KI: 0.044696368;C00343_KI: 0.2354620024444444;C00001_KI: 1.477914572;C03802_KI: 0.2354620024444444;C00131_KI: 0.036800954;C00002_KI: 0.07914836;C00044_KI: 0.077046342
WP_000187778.1,1.17.4.2,Escherichia coli,R611,Ribonucleoside-triphosphate reductase (thioredoxin),R02023,MRL,C00001; C00343; C00460,C00075; C00342,Km_C00075: 0.157546192; Km_C00342: 0.5789114883333334; Km_C00001: 1.477914572; Km_C00343: 0.5789114883333334; Km_C00460: 0.101273701,Kcat_F: 4.4098387505; Kcat_R: 10.42378155,C00044;C00343;C03802;C00286;C04283;C00342;C00460;C00063;C00002;C00001;C00131;C00458;C00075,C00342_KI: 0.2354620024444444;C04283_KI: 0.2354620024444444;C00075_KI: 0.157546192;C00460_KI: 0.101273701;C00458_KI: 0.055023734;C00063_KI: 0.089707799;C00286_KI: 0.044696368;C00343_KI: 0.2354620024444444;C00001_KI: 1.477914572;C03802_KI: 0.2354620024444444;C00131_KI: 0.036800954;C00002_KI: 0.07914836;C00044_KI: 0.077046342
WP_001090386.1,2.7.7.4,Escherichia coli,R612,Sulfate adenylyltransferase,R00529,MRL,C00002; C00059,C00013; C00224,Km_C00013: 0.165189147; Km_C00224: 0.03816171; Km_C00002: 0.066774674; Km_C00059: 0.773823857,Kcat_F: 6.062441745999999; Kcat_R: 3.2532021374999998,C00059;C00013;C05686;C00002;C05697;C00224,C00224_KI: 0.03816171;C00013_KI: 0.165189147;C00059_KI: 0.773823857;C00002_KI: 0.066774674;C05686_KI: 0.039098993;C05697_KI: 0.773823857
WP_001090386.1,2.7.7.4,Escherichia coli,R613,Sulfate adenylyltransferase,R04929,MRL,C00002; C05697,C00013; C05686,Km_C00013: 0.165189147; Km_C05686: 0.039098993; Km_C00002: 0.066774674; Km_C05697: 0.773823857,Kcat_F: 5.627328769; Kcat_R: 2.7808174479999996,C00059;C00013;C05686;C00002;C05697;C00224,C00224_KI: 0.03816171;C00013_KI: 0.165189147;C00059_KI: 0.773823857;C00002_KI: 0.066774674;C05686_KI: 0.039098993;C05697_KI: 0.773823857
WP_000886900.1,3.1.3.7,Escherichia coli,R614,"3'(2'),5'-bisphosphate nucleotidase",R00188,MRL,C00001; C00054,C00009; C00020,Km_C00009: 1.060231805; Km_C00020: 0.123677142; Km_C00001: 1.211840868; Km_C00054: 0.24,Kcat_F: 7.186644677; Kcat_R: 10.6696078525,C00053;C00020;C00009;C00001;C00224;C00054,C00054_KI: 0.081032827;C00001_KI: 1.211840868;C00053_KI: 0.06156636;C00224_KI: 0.062957361;C00009_KI: 1.060231805;C00020_KI: 0.123677142
WP_000886900.1,3.1.3.7,Escherichia coli,R615,"3'(2'),5'-bisphosphate nucleotidase",R00508,MRL,C00001; C00053,C00009; C00224,Km_C00009: 1.060231805; Km_C00224: 0.062957361; Km_C00001: 1.211840868; Km_C00053: 0.06156636,Kcat_F: 12.113351456999998; Kcat_R: 9.943782157500001,C00053;C00020;C00009;C00001;C00224;C00054,C00054_KI: 0.081032827;C00001_KI: 1.211840868;C00053_KI: 0.06156636;C00224_KI: 0.062957361;C00009_KI: 1.060231805;C00020_KI: 0.123677142
WP_000786911.1,2.1.1.33,Escherichia coli,R620,Trna (guanine46-n7)-methyltransferase,R00600,MRL,C00019; C01977,C00021; C04160,Km_C00021: 0.029642764; Km_C04160: 0.11982138199999999; Km_C00019: 0.21; Km_C01977: 0.11982138199999999,Kcat_F: 0.199657028; Kcat_R: 0.200869074,C00021;C04160;C00019;C01977,C00019_KI: 0.02103053;C01977_KI: 0.025336646999999997;C04160_KI: 0.025336646999999997;C00021_KI: 0.029642764
WP_000011603.1,2.7.7.38,Escherichia coli,R621,3-deoxy-manno-octulosonate cytidylyltransferase,R03351,MRL,C00063; C01187,C00013; C04121,Km_C00013: 0.136276931; Km_C04121: 0.067634009; Km_C00063: 0.7086666666666667; Km_C01187: 0.6975,Kcat_F: 35.839443395; Kcat_R: 20.6788216735,C00063;C00013;C04121;C01187,C00013_KI: 0.136276931;C00063_KI: 0.052396487;C04121_KI: 0.067634009;C01187_KI: 0.124882057
WP_001096048.1,6.3.2.8,Escherichia coli,R622,Udp-n-acetylmuramate-l-alanine ligase,R03193,MRL,C00002; C00041; C01050,C00008; C00009; C01212,Km_C00008: 0.028168883; Km_C00009: 0.136452615; Km_C01212: 0.107987441; Km_C00002: 0.029936453; Km_C00041: 0.096495427; Km_C01050: 0.01,Kcat_F: 5.85221692; Kcat_R: 4.268451840666667,C01050;C00009;C01212;C00002;C00041;C00008,C00008_KI: 0.028168883;C01212_KI: 0.107987441;C00041_KI: 0.096495427;C00002_KI: 0.029936453;C00009_KI: 0.136452615;C01050_KI: 0.176569477
WP_001044366.1,3.1.3.10,Escherichia coli,R624,Glucose-1-phosphatase,R00304,MRL,C00001; C00103,C00009; C00031,Km_C00009: 0.974477589; Km_C00031: 1.199357629; Km_C00001: 0.972812712; Km_C00103: 0.445,Kcat_F: 61.0880376345; Kcat_R: 4.353411557,C00103;C00031;C00009;C00001;C00267,C00009_KI: 0.974477589;C00031_KI: 1.199357629;C00103_KI: 0.362336993;C00001_KI: 0.972812712;C00267_KI: 1.199357629
WP_001044366.1,3.1.3.10,Escherichia coli,R625,Glucose-1-phosphatase,R00947,MRL,C00001; C00103,C00009; C00267,Km_C00009: 0.974477589; Km_C00267: 1.199357629; Km_C00001: 0.972812712; Km_C00103: 0.445,Kcat_F: 61.0880376345; Kcat_R: 4.353411557,C00103;C00031;C00009;C00001;C00267,C00009_KI: 0.974477589;C00031_KI: 1.199357629;C00103_KI: 0.362336993;C00001_KI: 0.972812712;C00267_KI: 1.199357629
WP_000152933.1,3.1.1.29,Escherichia coli,R626,Aminoacyl-trna hydrolase,R04238,MRL,C00001; C03880,C00066; C03523,Km_C00066: 0.326487064; Km_C03523: 0.326487064; Km_C00001: 0.326487064; Km_C03880: 0.326487064,Kcat_F: 1.318687254; Kcat_R: 36.94316617111479,C03523;C00001;C03880;C00066,C00001_KI: 0.326487064;C00066_KI: 0.326487064;C03880_KI: 0.326487064;C03523_KI: 0.326487064
WP_001297933.1,4.2.3.5,Escherichia coli,R627,Chorismate synthase,R01714,MRL,C01269,C00009; C00251,Km_C00009: 0.245119825; Km_C00251: 0.008625814; Km_C01269: 0.00175,Kcat_F: 2.763376874; Kcat_R: 0.1566558805,C00009;C01269;C00251,C01269_KI: 0.013534298;C00251_KI: 0.008625814;C00009_KI: 0.245119825
WP_000108921.1,2.6.1.9,Escherichia coli,R628,Histidinol-phosphate transaminase,R03243,MRL,C00026; C01100,C00025; C01267,Km_C00025: 1.053722501; Km_C01267: 0.106564127; Km_C00026: 0.318048954; Km_C01100: 0.326990217,Kcat_F: 3.382453021; Kcat_R: 2.3861176325,C00025;C00166;C01267;C01179;C00082;C01100;C00026;C00079,C00166_KI: 0.239793524;C01179_KI: 0.119904272;C01267_KI: 0.106564127;C01100_KI: 0.326990217;C00082_KI: 0.336378396;C00079_KI: 0.653463006;C00026_KI: 0.318048954;C00025_KI: 1.053722501
WP_000108921.1,2.6.1.9,Escherichia coli,R629,Histidinol-phosphate transaminase,R00694,MRL,C00026; C00079,C00025; C00166,Km_C00025: 1.053722501; Km_C00166: 0.239793524; Km_C00026: 0.318048954; Km_C00079: 0.653463006,Kcat_F: 5.4322697175; Kcat_R: 5.72497962,C00025;C00166;C01267;C01179;C00082;C01100;C00026;C00079,C00166_KI: 0.239793524;C01179_KI: 0.119904272;C01267_KI: 0.106564127;C01100_KI: 0.326990217;C00082_KI: 0.336378396;C00079_KI: 0.653463006;C00026_KI: 0.318048954;C00025_KI: 1.053722501
WP_000108921.1,2.6.1.9,Escherichia coli,R630,Histidinol-phosphate transaminase,R00734,MRL,C00026; C00082,C00025; C01179,Km_C00025: 1.053722501; Km_C01179: 0.119904272; Km_C00026: 0.318048954; Km_C00082: 0.336378396,Kcat_F: 4.0446457925; Kcat_R: 3.8054766319999995,C00025;C00166;C01267;C01179;C00082;C01100;C00026;C00079,C00166_KI: 0.239793524;C01179_KI: 0.119904272;C01267_KI: 0.106564127;C01100_KI: 0.326990217;C00082_KI: 0.336378396;C00079_KI: 0.653463006;C00026_KI: 0.318048954;C00025_KI: 1.053722501
WP_000126543.1,3.5.2.3,Escherichia coli,R631,Dihydroorotase,R01993,MRL,C00001; C00337,C00438,Km_C00438: 1.07; Km_C00001: 1.220741868; Km_C00337: 0.076,Kcat_F: 68.349444958; Kcat_R: 195.0,C00001;C00337;C00438,C00438_KI: 0.183899671;C00337_KI: 0.162422061;C00001_KI: 1.220741868
WP_000096674.1,2.7.1.35,Escherichia coli,R633,Pyridoxal kinase,R00174,MRL,C00002; C00250,C00008; C00018,Km_C00008: 0.075976267; Km_C00018: 0.054047048; Km_C00002: 0.053650964; Km_C00250: 0.14500000000000002,Kcat_F: 2.0994261795; Kcat_R: 3.507605045,C00250;C00018;C00314;C00002;C00647;C00627;C00534;C00008,C00647_KI: 0.056110427;C00008_KI: 0.075976267;C00627_KI: 0.060594924;C00314_KI: 0.02990004;C00018_KI: 0.054047048;C00002_KI: 0.053650964;C00534_KI: 0.028873539;C00250_KI: 0.035194047
WP_000096674.1,2.7.1.35,Escherichia coli,R634,Pyridoxal kinase,R01909,MRL,C00002; C00314,C00008; C00627,Km_C00008: 0.075976267; Km_C00627: 0.060594924; Km_C00002: 0.053650964; Km_C00314: 0.02990004,Kcat_F: 3.5725111629999997; Kcat_R: 2.715481327,C00250;C00018;C00314;C00002;C00647;C00627;C00534;C00008,C00647_KI: 0.056110427;C00008_KI: 0.075976267;C00627_KI: 0.060594924;C00314_KI: 0.02990004;C00018_KI: 0.054047048;C00002_KI: 0.053650964;C00534_KI: 0.028873539;C00250_KI: 0.035194047
WP_000096674.1,2.7.1.35,Escherichia coli,R635,Pyridoxal kinase,R02493,MRL,C00002; C00534,C00008; C00647,Km_C00008: 0.075976267; Km_C00647: 0.056110427; Km_C00002: 0.053650964; Km_C00534: 0.02,Kcat_F: 1.2994261795000002; Kcat_R: 2.658593569,C00250;C00018;C00314;C00002;C00647;C00627;C00534;C00008,C00647_KI: 0.056110427;C00008_KI: 0.075976267;C00627_KI: 0.060594924;C00314_KI: 0.02990004;C00018_KI: 0.054047048;C00002_KI: 0.053650964;C00534_KI: 0.028873539;C00250_KI: 0.035194047
WP_000030016.1,3.1.3.45,Escherichia coli,R636,3-deoxy-manno-octulosonate-8-phosphatase,R03350,MRL,C00001; C04478,C00009; C01187,Km_C00009: 0.799951911; Km_C01187: 0.161412567; Km_C00001: 0.972397149; Km_C04478: 0.256,Kcat_F: 5.008958739500001; Kcat_R: 3.503480618,C00001;C04478;C00009;C01187,C00001_KI: 0.972397149;C00009_KI: 0.799951911;C01187_KI: 0.161412567;C04478_KI: 0.150190055
WP_000424181.1,4.2.3.3,Escherichia coli,R637,Methylglyoxal synthase,R01016,MRL,C00111,C00009; C00546,Km_C00009: 1.086036325; Km_C00546: 1.780871987; Km_C00111: 2.492,Kcat_F: 140.70000000000002; Kcat_R: 0.817589166,C00009;C00546;C00111,C00009_KI: 1.086036325;C00546_KI: 1.780871987;C00111_KI: 0.278445303
WP_000153129.1,3.1.3.5,Escherichia coli,R638,5'-nucleotidase,R07297,MRL,C00001; C02520,C00009; C00911,Km_C00009: 0.937707484; Km_C00911: 1.1021451055; Km_C00001: 1.266582727; Km_C02520: 1.1021451055,Kcat_F: 7.646563877; Kcat_R: 47.84541966,C01762;C00144;C00001;C00330;C03150;C00455;C00020;C00105;C00881;C00239;C05841;C00009;C00526;C00130;C01185;C00387;C00364;C00911;C00365;C00475;C00360;C00214;C00362;C00559;C00655;C00299;C00212;C00294;C02520;C00055,C00105_KI: 0.206954956;C00299_KI: 0.225501671;C00055_KI: 0.111544207;C00911_KI: 0.18760195196428572;C00881_KI: 0.093070105;C00559_KI: 0.050993241;C00212_KI: 0.068258673;C00214_KI: 0.156796917;C00020_KI: 0.083292589;C00009_KI: 0.937707484;C00130_KI: 0.100173503;C00364_KI: 0.132593408;C02520_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00475_KI: 0.161458343;C00144_KI: 0.089458235;C01185_KI: 0.100651376;C00001_KI: 1.266582727;C00239_KI: 0.068221092;C00387_KI: 0.070346631;C00526_KI: 0.206468806;C00360_KI: 0.056047916;C05841_KI: 0.188711062;C00294_KI: 0.142682001;C03150_KI: 0.150235236;C00655_KI: 0.078430176;C00365_KI: 0.150486752;C00330_KI: 0.064927325;C00362_KI: 0.050302956;C00455_KI: 0.144596487
WP_000153129.1,3.1.3.5,Escherichia coli,R639,5'-nucleotidase,R00183,MRL,C00001; C00020,C00009; C00212,Km_C00009: 0.937707484; Km_C00212: 0.068258673; Km_C00001: 1.266582727; Km_C00020: 0.083292589,Kcat_F: 21.6598827785; Kcat_R: 42.214994805,C01762;C00144;C00001;C00330;C03150;C00455;C00020;C00105;C00881;C00239;C05841;C00009;C00526;C00130;C01185;C00387;C00364;C00911;C00365;C00475;C00360;C00214;C00362;C00559;C00655;C00299;C00212;C00294;C02520;C00055,C00105_KI: 0.206954956;C00299_KI: 0.225501671;C00055_KI: 0.111544207;C00911_KI: 0.18760195196428572;C00881_KI: 0.093070105;C00559_KI: 0.050993241;C00212_KI: 0.068258673;C00214_KI: 0.156796917;C00020_KI: 0.083292589;C00009_KI: 0.937707484;C00130_KI: 0.100173503;C00364_KI: 0.132593408;C02520_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00475_KI: 0.161458343;C00144_KI: 0.089458235;C01185_KI: 0.100651376;C00001_KI: 1.266582727;C00239_KI: 0.068221092;C00387_KI: 0.070346631;C00526_KI: 0.206468806;C00360_KI: 0.056047916;C05841_KI: 0.188711062;C00294_KI: 0.142682001;C03150_KI: 0.150235236;C00655_KI: 0.078430176;C00365_KI: 0.150486752;C00330_KI: 0.064927325;C00362_KI: 0.050302956;C00455_KI: 0.144596487
WP_000153129.1,3.1.3.5,Escherichia coli,R640,5'-nucleotidase,R00511,MRL,C00001; C00055,C00009; C00475,Km_C00009: 0.937707484; Km_C00475: 0.161458343; Km_C00001: 1.266582727; Km_C00055: 0.111544207,Kcat_F: 25.223092198499998; Kcat_R: 45.87596127,C01762;C00144;C00001;C00330;C03150;C00455;C00020;C00105;C00881;C00239;C05841;C00009;C00526;C00130;C01185;C00387;C00364;C00911;C00365;C00475;C00360;C00214;C00362;C00559;C00655;C00299;C00212;C00294;C02520;C00055,C00105_KI: 0.206954956;C00299_KI: 0.225501671;C00055_KI: 0.111544207;C00911_KI: 0.18760195196428572;C00881_KI: 0.093070105;C00559_KI: 0.050993241;C00212_KI: 0.068258673;C00214_KI: 0.156796917;C00020_KI: 0.083292589;C00009_KI: 0.937707484;C00130_KI: 0.100173503;C00364_KI: 0.132593408;C02520_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00475_KI: 0.161458343;C00144_KI: 0.089458235;C01185_KI: 0.100651376;C00001_KI: 1.266582727;C00239_KI: 0.068221092;C00387_KI: 0.070346631;C00526_KI: 0.206468806;C00360_KI: 0.056047916;C05841_KI: 0.188711062;C00294_KI: 0.142682001;C03150_KI: 0.150235236;C00655_KI: 0.078430176;C00365_KI: 0.150486752;C00330_KI: 0.064927325;C00362_KI: 0.050302956;C00455_KI: 0.144596487
WP_000153129.1,3.1.3.5,Escherichia coli,R641,5'-nucleotidase,R00963,MRL,C00001; C00105,C00009; C00299,Km_C00009: 0.937707484; Km_C00299: 0.225501671; Km_C00001: 1.266582727; Km_C00105: 0.02,Kcat_F: 3.9382819385000003; Kcat_R: 34.071829574999995,C01762;C00144;C00001;C00330;C03150;C00455;C00020;C00105;C00881;C00239;C05841;C00009;C00526;C00130;C01185;C00387;C00364;C00911;C00365;C00475;C00360;C00214;C00362;C00559;C00655;C00299;C00212;C00294;C02520;C00055,C00105_KI: 0.206954956;C00299_KI: 0.225501671;C00055_KI: 0.111544207;C00911_KI: 0.18760195196428572;C00881_KI: 0.093070105;C00559_KI: 0.050993241;C00212_KI: 0.068258673;C00214_KI: 0.156796917;C00020_KI: 0.083292589;C00009_KI: 0.937707484;C00130_KI: 0.100173503;C00364_KI: 0.132593408;C02520_KI: 0.18760195196428572;C01762_KI: 0.09636078;C00475_KI: 0.161458343;C00144_KI: 0.089458235;C01185_KI: 0.100651376;C00001_KI: 1.266582727;C00239_KI: 0.068221092;C00387_KI: 0.070346631;C00526_KI: 0.206468806;C00360_KI: 0.056047916;C05841_KI: 0.188711062;C00294_KI: 0.142682001;C03150_KI: 0.150235236;C00655_KI: 0.078430176;C00365_KI: 0.150486752;C00330_KI: 0.064927325;C00362_KI: 0.050302956;C00455_KI: 0.144596487
