Accession Number,EC,Species,Label,Enzyme,Reaction ID,Substrates,Products,Km,Kcat
WP_001139613.1,3.5.4.16,,R585,Gtp cyclohydrolase i,R00428,C00001; C00044,C05922,Km_C05922: 27.161246825187117; Km_C00001: 1.78558802533163; Km_C00044: 3.871888429437061,Kcat_C05922: 27.161246825187117; Kcat_C00001: 1.78558802533163; Kcat_C00044: 3.871888429437061
WP_001139613.1,3.5.4.16,,R586,Gtp cyclohydrolase i,R04639,C00001; C04895,C06148,Km_C06148: 36.34457516228216; Km_C00001: 1.78558802533163; Km_C04895: 4.938658150484304,Kcat_C06148: 36.34457516228216; Kcat_C00001: 1.78558802533163; Kcat_C04895: 4.938658150484304
WP_001139613.1,3.5.4.16,,R587,Gtp cyclohydrolase i,R05046,C00001; C05922,C00058; C05923,Km_C00058: 12.454297477792675; Km_C05923: 33.26903230011793; Km_C00001: 1.78558802533163; Km_C05922: 27.161246825187117,Kcat_C00058: 12.454297477792675; Kcat_C05923: 33.26903230011793; Kcat_C00001: 1.78558802533163; Kcat_C05922: 27.161246825187117
WP_001139613.1,3.5.4.16,,R588,Gtp cyclohydrolase i,R05048,C05923,C06148,Km_C06148: 36.34457516228216; Km_C05923: 33.26903230011793,Kcat_C06148: 36.34457516228216; Kcat_C05923: 33.26903230011793
WP_000842100.1,1.1.1.284,,R589,S-(hydroxymethyl)glutathione dehydrogenase,R06983,C00003; C14180,C00004; C00080; C01031,Km_C00004: 55.44019812026152; Km_C00080: nan; Km_C01031: 53.748345521427325; Km_C00003: 28.8034421684061; Km_C14180: 0.094,Kcat_C00004: 55.44019812026152; Kcat_C00080: nan; Kcat_C01031: 53.748345521427325; Kcat_C00003: 28.8034421684061; Kcat_C14180: 156.0
WP_000842100.1,1.1.1.284,,R590,S-(hydroxymethyl)glutathione dehydrogenase,R07140,C00006; C14180,C00005; C00080; C01031,Km_C00005: 55.29582837098964; Km_C00080: nan; Km_C01031: 53.748345521427325; Km_C00006: 30.396287252621477; Km_C14180: 0.094,Kcat_C00005: 55.29582837098964; Kcat_C00080: nan; Kcat_C01031: 53.748345521427325; Kcat_C00006: 30.396287252621477; Kcat_C14180: 156.0
WP_000148581.1,2.1.3.2,,R591,Aspartate carbamoyltransferase,R01397,C00049; C00169,C00009; C00438,Km_C00009: 0.4738565570206305; Km_C00438: 8.802422321891893; Km_C00049: 3.971097315522555; Km_C00169: 13.84,Kcat_C00009: 0.4738565570206305; Kcat_C00438: 8.802422321891893; Kcat_C00049: 3.971097315522555; Kcat_C00169: 0.0
WP_000621515.1,4.1.1.11,,R592,Aspartate 1-decarboxylase,R00489,C00049,C00011; C00099,Km_C00011: 2.4710781099772463; Km_C00099: 1.765300446594506; Km_C00049: 2.7819465911503305,Kcat_C00011: 2.4710781099772463; Kcat_C00099: 1.765300446594506; Kcat_C00049: 2.7819465911503305
WP_000762229.1,1.1.1.28,,R593,D-lactate dehydrogenase,R00704,C00003; C00256,C00004; C00022; C00080,Km_C00004: 0.08124999999999999; Km_C00022: 5.975; Km_C00080: nan; Km_C00003: 67.1246338595465; Km_C00256: 208.596860046297,Kcat_C00004: 692.5; Kcat_C00022: 390.0; Kcat_C00080: nan; Kcat_C00003: 67.1246338595465; Kcat_C00256: 208.596860046297
WP_001341577.1,1.6.5.9,,R594,Nadh:quinone reductase (non-electrogenic),R02163,C00003; C00390,C00004; C00080; C00399,Km_C00004: 29.578157978635016; Km_C00080: nan; Km_C00399: 30.428332470694315; Km_C00003: 19.509477679774992; Km_C00390: 12.112032878338791,Kcat_C00004: 29.578157978635016; Kcat_C00080: nan; Kcat_C00399: 30.428332470694315; Kcat_C00003: 19.509477679774992; Kcat_C00390: 12.112032878338791
WP_000105579.1,3.5.3.11,,R595,Agmatinase,R01157,C00001; C00179,C00086; C00134,Km_C00086: 3616.788945984416; Km_C00134: 48.10642395065833; Km_C00001: 9.327006282691093; Km_C00179: 1.1,Kcat_C00086: 3616.788945984416; Kcat_C00134: 48.10642395065833; Kcat_C00001: 9.327006282691093; Kcat_C00179: 0.0
WP_001234777.1,3.5.4.13,,R596,Dctp deaminase,R02325,C00001; C00458,C00014; C00460,Km_C00014: 16.16562400115998; Km_C00460: 0.3778724456640114; Km_C00001: 1.6550239096325694; Km_C00458: 0.0,Kcat_C00014: 16.16562400115998; Kcat_C00460: 0.3778724456640114; Kcat_C00001: 1.6550239096325694; Kcat_C00458: 1.24
WP_001234777.1,3.5.4.13,,R597,Dctp deaminase,R00568,C00001; C00063,C00014; C00075,Km_C00014: 16.16562400115998; Km_C00075: 0.6941345976869766; Km_C00001: 1.6550239096325694; Km_C00063: 2.630692685244063,Kcat_C00014: 16.16562400115998; Kcat_C00075: 0.6941345976869766; Kcat_C00001: 1.6550239096325694; Kcat_C00063: 2.630692685244063
WP_001234777.1,3.5.4.13,,R598,Dctp deaminase,R06137,C00001; C06059,C00014; C11824,Km_C00014: 16.16562400115998; Km_C11824: 3.577209872024518; Km_C00001: 1.6550239096325694; Km_C06059: nan,Kcat_C00014: 16.16562400115998; Kcat_C11824: 3.577209872024518; Kcat_C00001: 1.6550239096325694; Kcat_C06059: nan
WP_000183060.1,2.7.7.9,,R599,Utp-glucose-1-phosphate uridylyltransferase,R00289,C00075; C00103,C00013; C00029,Km_C00013: 0.1887762236388699; Km_C00029: 14.004042540787454; Km_C00075: 0.064; Km_C00103: 0.01,Kcat_C00013: 0.1887762236388699; Kcat_C00029: 14.004042540787454; Kcat_C00075: 0.0; Kcat_C00103: 0.0
WP_000187778.1,1.17.4.2,,R600,Ribonucleoside-triphosphate reductase (thioredoxin),R04315,C00001; C00343; C04283,C00342; C03802,Km_C00342: nan; Km_C03802: nan; Km_C00001: 3.1256442713204224; Km_C00343: nan; Km_C04283: nan,Kcat_C00342: nan; Kcat_C03802: nan; Kcat_C00001: 3.1256442713204224; Kcat_C00343: nan; Kcat_C04283: nan
WP_000187778.1,1.17.4.2,,R601,Ribonucleoside-triphosphate reductase (thioredoxin),R02014,C00001; C00131; C00343,C00002; C00342,Km_C00002: 13.137582408206812; Km_C00342: nan; Km_C00001: 3.1256442713204224; Km_C00131: 8.750469570546624; Km_C00343: nan,Kcat_C00002: 13.137582408206812; Kcat_C00342: nan; Kcat_C00001: 3.1256442713204224; Kcat_C00131: 8.750469570546624; Kcat_C00343: nan
WP_000187778.1,1.17.4.2,,R602,Ribonucleoside-triphosphate reductase (thioredoxin),R02020,C00001; C00286; C00343,C00044; C00342,Km_C00044: 5.576510839647479; Km_C00342: nan; Km_C00001: 3.1256442713204224; Km_C00286: 0.4550130462815243; Km_C00343: nan,Kcat_C00044: 5.576510839647479; Kcat_C00342: nan; Kcat_C00001: 3.1256442713204224; Kcat_C00286: 0.4550130462815243; Kcat_C00343: nan
WP_000187778.1,1.17.4.2,,R603,Ribonucleoside-triphosphate reductase (thioredoxin),R02022,C00001; C00343; C00458,C00063; C00342,Km_C00063: 16.731856261331032; Km_C00342: nan; Km_C00001: 3.1256442713204224; Km_C00343: nan; Km_C00458: 13.502957133668383,Kcat_C00063: 16.731856261331032; Kcat_C00342: nan; Kcat_C00001: 3.1256442713204224; Kcat_C00343: nan; Kcat_C00458: 13.502957133668383
WP_000187778.1,1.17.4.2,,R604,Ribonucleoside-triphosphate reductase (thioredoxin),R02023,C00001; C00343; C00460,C00075; C00342,Km_C00075: 10.42378155437686; Km_C00342: nan; Km_C00001: 3.1256442713204224; Km_C00343: nan; Km_C00460: 5.694033229598756,Kcat_C00075: 10.42378155437686; Kcat_C00342: nan; Kcat_C00001: 3.1256442713204224; Kcat_C00343: nan; Kcat_C00460: 5.694033229598756
WP_001090386.1,2.7.7.4,,R605,Sulfate adenylyltransferase,R00529,C00002; C00059,C00013; C00224,Km_C00013: 0.7094820009912441; Km_C00224: 5.796922273712663; Km_C00002: 7.194486111211297; Km_C00059: 4.930397381114275,Kcat_C00013: 0.7094820009912441; Kcat_C00224: 5.796922273712663; Kcat_C00002: 7.194486111211297; Kcat_C00059: 4.930397381114275
WP_001090386.1,2.7.7.4,,R606,Sulfate adenylyltransferase,R04929,C00002; C05697,C00013; C05686,Km_C00013: 0.7094820009912441; Km_C05686: 4.852152894528339; Km_C00002: 7.194486111211297; Km_C05697: 4.060171427483613,Kcat_C00013: 0.7094820009912441; Kcat_C05686: 4.852152894528339; Kcat_C00002: 7.194486111211297; Kcat_C05697: 4.060171427483613
WP_000886900.1,3.1.3.7,,R607,3'(2');5'-bisphosphate nucleotidase,R00188,C00001; C00054,C00009; C00020,Km_C00009: 0.42575816508862; Km_C00020: 20.91345753952981; Km_C00001: 2.9732893535275133; Km_C00054: 0.24,Kcat_C00009: 0.42575816508862; Kcat_C00020: 20.91345753952981; Kcat_C00001: 2.9732893535275133; Kcat_C00054: 11.4
WP_000886900.1,3.1.3.7,,R608,3'(2');5'-bisphosphate nucleotidase,R00508,C00001; C00053,C00009; C00224,Km_C00009: 0.42575816508862; Km_C00224: 19.461806145073385; Km_C00001: 2.9732893535275133; Km_C00053: 21.2534135582124,Kcat_C00009: 0.42575816508862; Kcat_C00224: 19.461806145073385; Kcat_C00001: 2.9732893535275133; Kcat_C00053: 21.2534135582124
WP_000626410.1,4.3.1.17,,R609,L-serine ammonia-lyase,R00220,C00065,C00014; C00022,Km_C00014: 17.86179164388484; Km_C00022: 14.146384449521866; Km_C00065: 3.54728232602962,Kcat_C00014: 17.86179164388484; Kcat_C00022: 14.146384449521866; Kcat_C00065: 3.54728232602962
WP_000626410.1,4.3.1.17,,R610,L-serine ammonia-lyase,R00590,C00065,C00001; C02218,Km_C00001: 1.4882368088148543; Km_C02218: 0.7259486307850649; Km_C00065: 3.54728232602962,Kcat_C00001: 1.4882368088148543; Kcat_C02218: 0.7259486307850649; Kcat_C00065: 3.54728232602962
WP_000626410.1,4.3.1.17,,R611,L-serine ammonia-lyase,R06131,C05167,C00014; C00161,Km_C00014: 17.86179164388484; Km_C00161: nan; Km_C05167: nan,Kcat_C00014: 17.86179164388484; Kcat_C00161: nan; Kcat_C05167: nan
WP_000626410.1,4.3.1.17,,R612,L-serine ammonia-lyase,R08698,C00001; C02218,C00014; C00022,Km_C00014: 17.86179164388484; Km_C00022: 14.146384449521866; Km_C00001: 1.4882368088148543; Km_C02218: 0.7259486307850649,Kcat_C00014: 17.86179164388484; Kcat_C00022: 14.146384449521866; Kcat_C00001: 1.4882368088148543; Kcat_C02218: 0.7259486307850649
WP_000786911.1,2.1.1.33,,R613,Trna (guanine46-n7)-methyltransferase,R00600,C00019; C01977,C00021; C04160,Km_C00021: 0.2008690735033649; Km_C04160: nan; Km_C00019: 0.016; Km_C01977: nan,Kcat_C00021: 0.2008690735033649; Kcat_C04160: nan; Kcat_C00019: 0.0; Kcat_C01977: nan
WP_000011603.1,2.7.7.38,,R614,3-deoxy-manno-octulosonate cytidylyltransferase,R03351,C00063; C01187,C00013; C04121,Km_C00013: 3.0248785468251307; Km_C04121: 38.33276480242792; Km_C00063: 0.7086666666666667; Km_C01187: 0.6975,Kcat_C00013: 3.0248785468251307; Kcat_C04121: 38.33276480242792; Kcat_C00063: 0.0; Kcat_C01187: 11.87
WP_001096048.1,6.3.2.8,,R615,Udp-n-acetylmuramate-l-alanine ligase,R03193,C00002; C00041; C01050,C00008; C00009; C01212,Km_C00008: 7.107099149330479; Km_C00009: 0.2385081628746306; Km_C01212: 5.459748210288143; Km_C00002: 6.826138871762657; Km_C00041: 4.906866260523676; Km_C01050: 0.19,Kcat_C00008: 7.107099149330479; Kcat_C00009: 0.2385081628746306; Kcat_C01212: 5.459748210288143; Kcat_C00002: 6.826138871762657; Kcat_C00041: 4.906866260523676; Kcat_C01050: 26.7
WP_000130048.1,6.3.2.4,,R616,D-alanine-d-alanine ligase,R01150,C00002; C00133,C00008; C00009; C00993,Km_C00008: 8.471486466081366; Km_C00009: 0.1030142988942356; Km_C00993: 5.389478723072361; Km_C00002: 7.908185436017606; Km_C00133: 226.69077777777778,Kcat_C00008: 8.471486466081366; Kcat_C00009: 0.1030142988942356; Kcat_C00993: 5.389478723072361; Kcat_C00002: 7.908185436017606; Kcat_C00133: 17.743333333333332
WP_001044366.1,3.1.3.10,,R617,Glucose-1-phosphatase,R00304,C00001; C00103,C00009; C00031,Km_C00009: 3.298338101483333; Km_C00031: 5.408485013323276; Km_C00001: 5.176075269221919; Km_C00103: 0.445,Kcat_C00009: 3.298338101483333; Kcat_C00031: 5.408485013323276; Kcat_C00001: 5.176075269221919; Kcat_C00103: 117.0
WP_001044366.1,3.1.3.10,,R618,Glucose-1-phosphatase,R00947,C00001; C00103,C00009; C00267,Km_C00009: 3.298338101483333; Km_C00267: 5.408485013323276; Km_C00001: 5.176075269221919; Km_C00103: 0.445,Kcat_C00009: 3.298338101483333; Kcat_C00267: 5.408485013323276; Kcat_C00001: 5.176075269221919; Kcat_C00103: 117.0
WP_000152933.1,3.1.1.29,,R619,Aminoacyl-trna hydrolase,R04238,C00001; C03880,C00066; C03523,Km_C00066: nan; Km_C03523: nan; Km_C00001: 1.3186872544786494; Km_C03880: nan,Kcat_C00066: nan; Kcat_C03523: nan; Kcat_C00001: 1.3186872544786494; Kcat_C03880: nan
WP_001297933.1,4.2.3.5,,R620,Chorismate synthase,R01714,C01269,C00009; C00251,Km_C00009: 0.0067903508567026; Km_C00251: 0.3065214102275435; Km_C01269: 0.00175,Kcat_C00009: 0.0067903508567026; Kcat_C00251: 0.3065214102275435; Kcat_C01269: 0.0
WP_000108921.1,2.6.1.9,,R621,Histidinol-phosphate transaminase,R03243,C00026; C01100,C00025; C01267,Km_C00025: 3.4176169410978416; Km_C01267: 1.3546183244611345; Km_C00026: 2.843083873188798; Km_C01100: 3.921822168699594,Kcat_C00025: 3.4176169410978416; Kcat_C01267: 1.3546183244611345; Kcat_C00026: 2.843083873188798; Kcat_C01100: 3.921822168699594
WP_000108921.1,2.6.1.9,,R622,Histidinol-phosphate transaminase,R00694,C00026; C00079,C00025; C00166,Km_C00025: 3.4176169410978416; Km_C00166: 8.032342299059316; Km_C00026: 2.843083873188798; Km_C00079: 8.021455562397126,Kcat_C00025: 3.4176169410978416; Kcat_C00166: 8.032342299059316; Kcat_C00026: 2.843083873188798; Kcat_C00079: 8.021455562397126
WP_000108921.1,2.6.1.9,,R623,Histidinol-phosphate transaminase,R00734,C00026; C00082,C00025; C01179,Km_C00025: 3.4176169410978416; Km_C01179: 4.193336323324915; Km_C00026: 2.843083873188798; Km_C00082: 5.246207711968017,Kcat_C00025: 3.4176169410978416; Kcat_C01179: 4.193336323324915; Kcat_C00026: 2.843083873188798; Kcat_C00082: 5.246207711968017
WP_000126543.1,3.5.2.3,,R624,Dihydroorotase,R01993,C00001; C00337,C00438,Km_C00438: 1.7; Km_C00001: 9.69888991621805; Km_C00337: 0.0195,Kcat_C00438: 0.0; Kcat_C00001: 9.69888991621805; Kcat_C00337: 0.0
WP_001140251.1,5.2.1.8,,R625,Peptidylprolyl isomerase,R04273,C03798,C03633,Km_C03633: nan; Km_C03798: nan,Kcat_C03633: nan; Kcat_C03798: nan
WP_000096674.1,2.7.1.35,,R626,Pyridoxal kinase,R00174,C00002; C00250,C00008; C00018,Km_C00008: 5.313527252306749; Km_C00018: 1.7016828380215336; Km_C00002: 2.0488523585594103; Km_C00250: 0.14500000000000002,Kcat_C00008: 5.313527252306749; Kcat_C00018: 1.7016828380215336; Kcat_C00002: 2.0488523585594103; Kcat_C00250: 2.15
WP_000096674.1,2.7.1.35,,R627,Pyridoxal kinase,R01909,C00002; C00314,C00008; C00627,Km_C00008: 5.313527252306749; Km_C00627: 0.117435401678874; Km_C00002: 2.0488523585594103; Km_C00314: 5.096169966635405,Kcat_C00008: 5.313527252306749; Kcat_C00627: 0.117435401678874; Kcat_C00002: 2.0488523585594103; Kcat_C00314: 5.096169966635405
WP_000096674.1,2.7.1.35,,R628,Pyridoxal kinase,R02493,C00002; C00534,C00008; C00647,Km_C00008: 5.313527252306749; Km_C00647: 0.0036598860398267; Km_C00002: 2.0488523585594103; Km_C00534: 0.02,Kcat_C00008: 5.313527252306749; Kcat_C00647: 0.0036598860398267; Kcat_C00002: 2.0488523585594103; Kcat_C00534: 0.55
WP_000030016.1,3.1.3.45,,R629,3-deoxy-manno-octulosonate-8-phosphatase,R03350,C00001; C04478,C00009; C01187,Km_C00009: 0.0621837119905825; Km_C01187: 6.944777524194856; Km_C00001: 1.5030916135389902; Km_C04478: 0.256,Kcat_C00009: 0.0621837119905825; Kcat_C01187: 6.944777524194856; Kcat_C00001: 1.5030916135389902; Kcat_C04478: 0.0
WP_000424181.1,4.2.3.3,,R630,Methylglyoxal synthase,R01016,C00111,C00009; C00546,Km_C00009: 0.1229574942612342; Km_C00546: 1.5122208377362465; Km_C00111: 2.492,Kcat_C00009: 0.1229574942612342; Kcat_C00546: 1.5122208377362465; Kcat_C00111: 140.70000000000002
WP_000153129.1,3.1.3.5,,R631,5'-nucleotidase,R07297,C00001; C02520,C00009; C00911,Km_C00009: 47.8454196641789; Km_C00911: nan; Km_C00001: 7.646563877094906; Km_C02520: nan,Kcat_C00009: 47.8454196641789; Kcat_C00911: nan; Kcat_C00001: 7.646563877094906; Kcat_C02520: nan
WP_000153129.1,3.1.3.5,,R632,5'-nucleotidase,R00183,C00001; C00020,C00009; C00212,Km_C00009: 47.8454196641789; Km_C00212: 36.58456994751537; Km_C00001: 7.646563877094906; Km_C00020: 35.67320168085998,Kcat_C00009: 47.8454196641789; Kcat_C00212: 36.58456994751537; Kcat_C00001: 7.646563877094906; Kcat_C00020: 35.67320168085998
WP_000153129.1,3.1.3.5,,R633,5'-nucleotidase,R00511,C00001; C00055,C00009; C00475,Km_C00009: 47.8454196641789; Km_C00475: 43.90650287858711; Km_C00001: 7.646563877094906; Km_C00055: 42.79962052439673,Kcat_C00009: 47.8454196641789; Kcat_C00475: 43.90650287858711; Kcat_C00001: 7.646563877094906; Kcat_C00055: 42.79962052439673
WP_000153129.1,3.1.3.5,,R634,5'-nucleotidase,R00963,C00001; C00105,C00009; C00299,Km_C00009: 47.8454196641789; Km_C00299: 20.298239488694865; Km_C00001: 7.646563877094906; Km_C00105: 0.02,Kcat_C00009: 47.8454196641789; Kcat_C00299: 20.298239488694865; Kcat_C00001: 7.646563877094906; Kcat_C00105: 0.23
WP_000153129.1,3.1.3.5,,R635,5'-nucleotidase,R01126,C00001; C00130,C00009; C00294,Km_C00009: 47.8454196641789; Km_C00294: 22.32481809730781; Km_C00001: 7.646563877094906; Km_C00130: 0.66,Kcat_C00009: 47.8454196641789; Kcat_C00294: 22.32481809730781; Kcat_C00001: 7.646563877094906; Kcat_C00130: 0.0
WP_000153129.1,3.1.3.5,,R636,5'-nucleotidase,R01227,C00001; C00144,C00009; C00387,Km_C00009: 47.8454196641789; Km_C00387: 15.169753565084564; Km_C00001: 7.646563877094906; Km_C00144: 0.1635,Kcat_C00009: 47.8454196641789; Kcat_C00387: 15.169753565084564; Kcat_C00001: 7.646563877094906; Kcat_C00144: 4.119999999999999
WP_000153129.1,3.1.3.5,,R637,5'-nucleotidase,R02323,C00001; C00455,C00009; C03150,Km_C00009: 47.8454196641789; Km_C03150: 15.329503837024772; Km_C00001: 7.646563877094906; Km_C00455: 18.77433630356294,Kcat_C00009: 47.8454196641789; Kcat_C03150: 15.329503837024772; Kcat_C00001: 7.646563877094906; Kcat_C00455: 18.77433630356294
WP_000153129.1,3.1.3.5,,R638,5'-nucleotidase,R02719,C00001; C00655,C00009; C01762,Km_C00009: 47.8454196641789; Km_C01762: 21.795366439882947; Km_C00001: 7.646563877094906; Km_C00655: 23.83337102370275,Kcat_C00009: 47.8454196641789; Kcat_C01762: 21.795366439882947; Kcat_C00001: 7.646563877094906; Kcat_C00655: 23.83337102370275
WP_000153129.1,3.1.3.5,,R639,5'-nucleotidase,R03346,C00001; C01185,C00009; C05841,Km_C00009: 47.8454196641789; Km_C05841: 16.0735913875236; Km_C00001: 7.646563877094906; Km_C01185: 18.348350034018285,Kcat_C00009: 47.8454196641789; Kcat_C05841: 16.0735913875236; Kcat_C00001: 7.646563877094906; Kcat_C01185: 18.348350034018285
WP_000153129.1,3.1.3.5,,R640,5'-nucleotidase,R01569,C00001; C00364,C00009; C00214,Km_C00009: 47.8454196641789; Km_C00214: 14.793782052338743; Km_C00001: 7.646563877094906; Km_C00364: 0.008,Kcat_C00009: 47.8454196641789; Kcat_C00214: 14.793782052338743; Kcat_C00001: 7.646563877094906; Kcat_C00364: 0.16
WP_000153129.1,3.1.3.5,,R641,5'-nucleotidase,R01664,C00001; C00239,C00009; C00881,Km_C00009: 47.8454196641789; Km_C00881: 31.25391023364358; Km_C00001: 7.646563877094906; Km_C00239: 32.689146045089124,Kcat_C00009: 47.8454196641789; Kcat_C00881: 31.25391023364358; Kcat_C00001: 7.646563877094906; Kcat_C00239: 32.689146045089124
WP_000153129.1,3.1.3.5,,R642,5'-nucleotidase,R01968,C00001; C00362,C00009; C00330,Km_C00009: 47.8454196641789; Km_C00330: 7.102260627897894; Km_C00001: 7.646563877094906; Km_C00362: 9.089718226602203,Kcat_C00009: 47.8454196641789; Kcat_C00330: 7.102260627897894; Kcat_C00001: 7.646563877094906; Kcat_C00362: 9.089718226602203
WP_000153129.1,3.1.3.5,,R643,5'-nucleotidase,R02088,C00001; C00360,C00009; C00559,Km_C00009: 47.8454196641789; Km_C00559: 12.307622777936322; Km_C00001: 7.646563877094906; Km_C00360: 15.774680909606433,Kcat_C00009: 47.8454196641789; Kcat_C00559: 12.307622777936322; Kcat_C00001: 7.646563877094906; Kcat_C00360: 15.774680909606433
WP_000153129.1,3.1.3.5,,R644,5'-nucleotidase,R02102,C00001; C00365,C00009; C00526,Km_C00009: 47.8454196641789; Km_C00526: 13.97555479565185; Km_C00001: 7.646563877094906; Km_C00365: 17.21617075012813,Kcat_C00009: 47.8454196641789; Kcat_C00526: 13.97555479565185; Kcat_C00001: 7.646563877094906; Kcat_C00365: 17.21617075012813
WP_000108330.1,2.7.1.12,,R645,Gluconokinase,R01737,C00002; C00257,C00008; C00345,Km_C00008: 1.2805375022504977; Km_C00345: 1.35330631100902; Km_C00002: 0.3112140295955592; Km_C00257: 0.09133333333333334,Kcat_C00008: 1.2805375022504977; Kcat_C00345: 1.35330631100902; Kcat_C00002: 0.3112140295955592; Kcat_C00257: 0.0
WP_000445249.1,2.5.1.19,,R646,3-phosphoshikimate 1-carboxyvinyltransferase,R03460,C00074; C03175,C00009; C01269,Km_C00009: 0.0807113067995621; Km_C01269: 0.011; Km_C00074: 103333342.9467; Km_C03175: 0.1275,Kcat_C00009: 0.0807113067995621; Kcat_C01269: 1.2e-05; Kcat_C00074: 14.0; Kcat_C03175: -999.0
WP_000675504.1,1.16.3.1,,R647,Ferroxidase,R00078,C00007; C00080; C14818,C00001; C14819,Km_C00001: 1.7362631002360849; Km_C14819: nan; Km_C00007: 0.442745904556887; Km_C00080: nan; Km_C14818: 0.12,Kcat_C00001: 1.7362631002360849; Kcat_C14819: nan; Kcat_C00007: 0.442745904556887; Kcat_C00080: nan; Kcat_C14818: 3.9
WP_000039863.1,1.8.4.8,,R648,Phosphoadenylyl-sulfate reductase (thioredoxin),R02021,C00053; C00342,C00054; C00094; C00343,Km_C00054: 11.048457844295475; Km_C00094: 5.095498786365502; Km_C00343: nan; Km_C00053: 0.01; Km_C00342: 0.059,Kcat_C00054: 11.048457844295475; Kcat_C00094: 5.095498786365502; Kcat_C00343: nan; Kcat_C00053: 0.0; Kcat_C00342: 0.0
WP_000805449.1,2.1.2.11,,R649,3-methyl-2-oxobutanoate hydroxymethyltransferase,R01226,C00001; C00141; C00143,C00101; C00966,Km_C00101: 1.114748427609088; Km_C00966: 0.155; Km_C00001: 2.592324994486992; Km_C00141: 0.18; Km_C00143: 0.933727485082318,Kcat_C00101: 1.114748427609088; Kcat_C00966: 0.0; Kcat_C00001: 2.592324994486992; Kcat_C00141: 0.0; Kcat_C00143: 0.933727485082318
WP_000805449.1,2.1.2.11,,R650,3-methyl-2-oxobutanoate hydroxymethyltransferase,R01216,C00966,C00067; C00141,Km_C00067: 1.3991891501776137; Km_C00141: 0.18; Km_C00966: 0.155,Kcat_C00067: 1.3991891501776137; Kcat_C00141: 0.0; Kcat_C00966: 0.0
WP_001285288.1,2.7.2.11,,R651,Glutamate 5-kinase,R00239,C00002; C00025,C00008; C03287,Km_C00008: 2.2378268413868687; Km_C03287: 3.394706737815951; Km_C00002: 1.8152637563471008; Km_C00025: 2.171566880972276,Kcat_C00008: 2.2378268413868687; Kcat_C03287: 3.394706737815951; Kcat_C00002: 1.8152637563471008; Kcat_C00025: 2.171566880972276
WP_001135174.1,2.4.2.19,,R652,Nicotinate-nucleotide diphosphorylase (carboxylating),R03348,C00011; C00013; C01185,C00119; C03722,Km_C00119: 0.0156; Km_C03722: 0.0064; Km_C00011: 32.09506579686647; Km_C00013: 0.0341623720122016; Km_C01185: 13.651131660305271,Kcat_C00119: 0.0; Kcat_C03722: 0.0; Kcat_C00011: 32.09506579686647; Kcat_C00013: 0.0341623720122016; Kcat_C01185: 13.651131660305271
